"","centrifugal_order.avg","centrifugal_order.max","centrifugal_order.sd","com.dist","density_area","density_bifs","density_dist","eccentricity","euclidean_dist.avg","euclidean_dist.max","euclidean_dist.sd","grid_area","grid_coarse.area","grid_coarse.mean","grid_coarse.singleton","grid_mean","grid_sd","grid_singleton","height","l1_bifs","l1_cx","l1_cxo","l1_cy","l1_mean","l1_prob","l1_width","length.avg","length.med","length.sd","N_bifurcations","origin_above_below","origin_init","partition_asymmetry.avg","path_dist.avg","path_dist.max","path_dist.sd","ratio_x","ratio_y","remote_bifurcation_angle.avg","remote_tilt_angle.avg","remote_torque_angle.avg","short_vertical","terminal_degree.avg","tortuosity.avg","tortuosity.med","total_length","translaminar","type_one","type_two","vertex_ratio","vertical","width","x_mean","x_mean_abs","x_sd","x_std_mean","x_std_mean_abs","y_mean","y_mean_abs","y_sd","y_std_mean","y_std_mean_abs","t.length.med","t.length.avg","t.tortuosity.avg","t.remote_bifurcation_angle.avg","t.remote_tilt_angle.avg","t.remote_torque_angle.avg","d.centrifugal_order.avg","d.centrifugal_order.max","d.centrifugal_order.sd","d.com.dist","d.density_area","d.density_bifs","d.density_dist","d.displaced","d.eccentricity","d.euclidean_dist.avg","d.euclidean_dist.max","d.euclidean_dist.sd","d.grid_area","d.grid_coarse.area","d.grid_coarse.mean","d.grid_coarse.singleton","d.grid_mean","d.grid_sd","d.grid_singleton","d.height","d.insert.eccentricity","d.insert.vertical","d.length.avg","d.length.med","d.length.sd","d.N_bifurcations","d.N_stems","d.partition_asymmetry.avg","d.path_dist.avg","d.path_dist.max","d.path_dist.sd","d.ratio_x","d.ratio_y","d.remote_bifurcation_angle.avg","d.remote_tilt_angle.avg","d.remote_torque_angle.avg","d.terminal_degree.avg","d.tortuosity.avg","d.tortuosity.med","d.total_length","d.translaminar","d.tree_length.avg","d.type_one","d.type_two","d.vertical","d.width","d.x_mean","d.x_mean_abs","d.x_sd","d.x_std_mean","d.x_std_mean_abs","d.y_mean","d.y_mean_abs","d.y_sd","d.y_std_mean","d.y_std_mean_abs"
"C181200A2",10.0258064516129,22,5.14585747792095,395.212508982615,0.0257071687897302,0.0249038197650512,0.229124399150622,0.944008212630211,401.173493661232,1202.15918,304.775474956148,160,19,11.4736842105263,3,2.7375,2.36187618631817,68,1252.779987,0.390311986137718,3.74999785712745,12.1308969194723,23.1418981983346,0.330216917028134,0.0300239989336706,2.41573104427513,40.1544827032258,26.652727,38.0075547825265,155,-1271.442505,-164.814163,0.70130625974026,549.673055626208,1426.057617,302.467414611399,7.49987054437486,4.08892982120766,81.301644832284,23.7371756450236,42.9587899506267,17,7.92632850241546,0.858469236940542,0.860189895521335,6223.944819,1,42,18,0.428571428571429,0.896623476911603,171.05,25.6126330863527,25.6126330863527,22.8070603336338,1.12301334374871,1.12301334374871,-394.381693645531,394.381693645531,306.383342776471,-1.28721649836317,1.28721649836317,24.0809595,39.1260910897436,0.862751183809964,85.1331593529128,23.7448062894981,44.6516885581362,4.52272727272727,9,1.91171387706252,22.8247552742586,0.0253073461822104,0.0217345443682513,0.095737797493623,37.0636597718686,0.376816726655358,98.4571725665311,203.625961,41.5057071439852,85,9,12.1111111111111,1,2.56470588235294,1.98474574852159,34,327.339997,1,0.990874548612779,38.1671426136364,26.149226,38.8533271444741,73,2,0.510633511627907,140.449357338175,321.555359,63.9302737952907,4.7791142026097,3.91082092722881,73.2491017691459,29.2379696625265,47.2717470049001,1.81289947704823,0.7767408639987,0.767450129795362,3358.70855,0.000206461752909784,1679.354275,19,13,0.211019092849916,286.986420604172,-2.08102082072642,2.08102082072642,60.0501282115123,-0.0346547273537288,0.0346547273537288,22.729689959907,22.729689959907,83.7010957778504,0.271557854155619,0.271557854155619
"C190898A-I1",8.34137931034483,17,2.95362275253228,66.9672335985096,0.0231180923923792,0.0233597449260974,0.070258817328259,0.178637169285537,132.953211681759,446.487885,77.6443155524314,287,24,16.4166666666667,2,2.86062717770035,2.81754312400404,123,535.329986,15.623627765873,539.153210114258,722.814405331484,564.252817008157,12.9869928844994,0.363340180601697,164.963707343422,42.8086866172414,26.6890905,49.1463175869808,290,-100.224747,55.53125,0.541523078014184,305.101719072268,872.229431,137.578940374331,6.84695170617185,5.66125443079286,83.473063472781,31.4305104890778,50.0726728007297,34,4.35176316935133,0.877154776221293,0.900291302587073,12414.519119,0.0857851827155465,63,41,0.650793650793651,0.00540570802672031,642.089996,22.8124390139312,22.8124390139312,93.7774974257843,0.243261332837177,0.243261332837177,62.9619170774924,62.9619170774924,94.5603121259163,0.665838718823732,0.665838718823732,23.469185,43.9329733197279,0.878760517144322,82.9420276718395,31.020596684452,50.239553420435,3.42857142857143,6,1.55113346865896,25.813406741563,0.0237419746353256,0.0150477304026712,0.0764397782394034,5.57606082824473,0.227226333149824,79.7437158330171,148.74527,30.4813113582071,71,9,8.88888888888889,3,2.67605633802817,2.21536612831716,34,266.860001,0.906459722148237,0.900731000744803,38.8374571298701,27.391716,33.660419061809,45,3,0.374946351351351,100.800059375712,228.591949,43.2775770444145,5.22841101608208,4.66918717114997,64.3142972571281,30.675461962208,50.7122570912699,0.900379506641366,0.82969306573112,0.830815270717002,2990.484199,9.2766702256604e-06,996.828066333333,10,15,0.0542538072587289,274.708166666497,-5.53174579274439,5.53174579274439,52.5414252669734,-0.10528351228838,0.10528351228838,-25.2137215834915,25.2137215834915,57.1534169049546,-0.441158603437858,0.441158603437858
"C190997A-I1",13.4764227642276,29,5.42034533349439,170.803866817384,0.0233030382044695,0.0312230250452042,0.135798480419581,0.515420741671995,266.810139878049,1659.441772,287.614835746481,459,57,13.4035087719298,24,3.02614379084967,3.34732059780942,249,636.839981,1.1838105982649,103.042695737213,120.438603450894,56.3280065382518,6.42830526685315,0.0381874386537064,71.8951112847552,32.0276462178862,17.912416,52.3687108038846,615,-170.627838,78.645996,0.568084550488599,667.195247027728,2674.822998,450.976789204492,7.62198912603429,3.96589771900493,84.5315199748721,29.9694540506199,47.7621852985271,114,8.62028241335045,0.870817792501122,0.896636626350895,19697.002424,0.999999999989225,142,83,0.584507042253521,-0.397104986060711,2325.570068,37.7841114290116,37.7841114290116,305.113275490855,0.123836340350075,0.123836340350075,166.572272132221,166.572272132221,160.579022990988,1.03732274010391,1.03732274010391,14.015458,25.7781528311688,0.873565358416158,83.9971987133556,29.8921462948716,47.3986839445931,3.63380281690141,8,2.01593251459976,46.8947771009171,0.0273401826935452,0.0131121284346594,0.0824699849744912,5.31183384668347,0.151695717646688,91.5339868154107,197.468979,37.4991576624216,98,11,8.18181818181818,2,2.24489795918367,1.84481007593856,50,266.419998,0.718632827930276,0.618208122719768,50.4854596478873,25.258574,51.5540701581475,47,3,0.433074470588235,123.174187102456,295.610992,59.2152401344035,4.58539689000024,4.44206386538969,61.6116616227246,32.0655931155164,56.0209276531076,0.512277730736664,0.807093572216761,0.79935795568999,3584.467635,0.499010560328212,1194.822545,11,13,-0.0652772619230368,302.364687102042,-18.2411838331833,18.2411838331833,65.9407886286646,-0.276629749393895,0.276629749393895,43.2016126054191,43.2016126054191,59.9766248467991,0.72030749839243,0.72030749839243
"C200199B-I3",10.0352422907489,20,4.18896467538877,138.108281077609,0.0324598548967653,0.0195967740999088,0.140046522396396,0.645189564065985,233.994334708426,1092.85498,241.736040868948,376,50,6.64,22,1.9281914893617,1.77167428926257,244,1217.240006,5.69492257690279,175.071100780307,240.706005321741,241.554720551912,-7.16141472242235,0.18370717990009,75.0792849651744,51.0288068281938,29.771759,72.4053188511099,227,-11.633682,55.936878,0.643593637168142,441.43133980963,1622.234375,306.687563176664,7.04245266009839,4.31989238440372,78.5380275140227,26.8110605864847,49.2979329093302,33,4.87472135532769,0.868950045923105,0.889864971889165,11583.53915,1,60,27,0.45,0.614330456476272,710.080017,3.96425954525189,3.96425954525189,100.828511212183,0.0393168509342513,0.0393168509342513,-138.051374308515,138.051374308515,281.775539222841,-0.489933848371906,0.489933848371906,24.0518875,51.6564846403509,0.885858274123183,76.9542169900261,27.1130510735169,50.0281943922197,1.9375,5,1.50134348437142,29.1348412720168,0.0309023390289434,0.00972851413874145,0.137392095756231,5.79088580824513,0.446178278775919,88.8448259026217,211.798523,51.9819661990083,54,7,4.57142857142857,1,1.77777777777778,1.38273268766403,32,320.549995,0.837958374087731,0.799427965478474,54.607516875,41.057163,42.0697630678506,17,6,0.576923076923077,93.1412864250936,240.084518,55.7206156176886,4.08834420862116,3.82293444731982,45.9833360649606,17.0105880533156,40.9426534240243,0.578651685393258,0.841463854016995,0.853185009656845,1747.44054,0.00110248831392739,291.24009,7,5,0.431285778481907,190.154851259826,1.37702094297426,1.37702094297426,46.5114583206676,0.0296060582207627,0.0296060582207627,-29.1022815131086,29.1022815131086,83.8491999842505,-0.34707882148637,0.34707882148637
"C200199B-I4",10.0321285140562,18,3.76622456410774,184.170413303627,0.0318274121364776,0.0131863987054625,0.0727106149876844,0.364311253683326,300.255447605134,1049.521118,169.229838508727,601,65,6.58461538461538,21,1.80698835274542,1.53818651281223,386,1222.739929,3.21430044162375,99.2495646183927,189.259618278032,181.730120779249,-6.41485855651025,0.160715022081187,79.2067908396323,75.8357169638554,47.034519,78.8786294362928,249,7.92688000000004,-113.696671,0.577460846774194,630.50501182414,1373.001343,259.501182735351,6.80732856023893,5.84755658655567,85.0420296146885,25.5444084116865,49.0027391981069,24,5.03823047515019,0.867174442209761,0.885914578344527,18883.093524,1,57,34,0.596491228070175,0.236662804007087,991.839965,3.48417504505735,3.48417504505735,145.701791271433,0.023913055664268,0.023913055664268,-184.137453172037,184.137453172037,209.102709978258,-0.880607684095456,0.880607684095456,44.408737,79.633749448,0.873162650630782,84.3177365644647,26.2737081706349,50.4867070759572,2.13793103448276,4,1.21667397707951,5.9767063345916,0.0403940408291174,0.00817498445351184,0.208185018717959,11.0435084233222,0.297363686784274,128.066888591264,303.864471,67.2238299962023,84,16,2.5625,9,1.41666666666667,0.880967886855521,63,526.739975,0.919769952737963,0.882699907994745,71.707402,36.394253,77.8611872508374,17,3,0.498168461538462,146.452074031201,432.923798,90.5701724908337,4.29889605067792,4.54407520260587,64.1497562857612,24.596800480804,56.5397268753897,0.717628705148206,0.871439838229399,0.875639873837807,2079.514658,0.0907309962538666,693.171552666667,6,5,0.212182564865525,367.550741618583,-5.8538401555838,5.8538401555838,85.498866984844,-0.0684668740302896,0.0684668740302896,1.2056425850234,1.2056425850234,115.917970437182,0.0104008255189109,0.0104008255189109
"C200897C-I1",9.23249299719888,18,3.25925780878657,23.1750820565824,0.0181232379561319,0.0231899496427925,0.0484774380906744,0.29462894814062,114.828907755474,436.468964,65.4241535695082,279,26,18.5384615384615,6,3.54480286738351,3.25597953752304,102,742.120026,0.00166154861196745,0.121791511595666,0.165224402281787,0.298763049271673,0.0485380306981242,0.00166154861196745,0.115577319786907,43.122129,26.910557,44.7245454911184,357,149.795533,26.724998,0.586349696629213,287.362777116457,746.290771,114.926681663851,7.11479149468609,7.31044824048566,73.431798696829,27.4114967270411,48.2202335341588,38,3.63105507631055,0.85671323043672,0.865290681425065,15394.600053,0.999998865732957,83,48,0.578313253012048,0.294443954070587,509.459991,15.4857654966822,15.4857654966822,71.605751395597,0.21626426920833,0.21626426920833,17.2416790165892,17.2416790165892,101.514982609425,0.169843687832032,0.169843687832032,40.142071,56.242113452514,0.843333272630272,71.0502590145382,26.87110127237,47.7489264810922,1.42857142857143,4,1.15067015771101,22.5799752355251,0.0320750239886075,0.00463305902057664,0.100144384722595,4.01004444677607,0.229241163063159,91.907683635183,229.073486,46.6556046119035,90,12,3.66666666666667,2,1.53333333333333,0.850644170977488,60,290.300003,0.63076644799947,0.0521293665402637,66.8076551904762,56.163498,51.1137336686182,13,10,0.46875,106.808358957497,280.997284,60.241893586158,4.13666837339933,4.20487269895036,56.0264201658597,23.1020128173105,50.9379021600815,0.775678866587957,0.809695279227359,0.80991536654398,2805.921518,0.183501895692339,280.5921518,7,8,-0.0154285840687485,292.591272612789,-21.5474336661657,21.5474336661657,70.7311406672783,-0.304638571679842,0.304638571679842,-6.75006548406139,6.75006548406139,69.0389516601694,-0.0977718421520544,0.0977718421520544
"C210301C1_COR",21.1954350927247,49,11.9072742108281,564.457328548522,0.0227247431547157,0.0238831258642514,0.0692621554873697,0.656709686616531,585.506978019924,988.537659,299.831427875298,667,59,15.7966101694915,9,2.76611694152924,2.5254007629149,283,1339.330047,70.6752429272639,515.114935999655,2203.69351054013,1865.04429700478,-25.8137292972819,0.358757578310984,249.232479739727,41.8705660927247,24.833368,46.5263046271473,701,-63.819733,103.444542,0.626676782857143,993.596362911451,2032.932007,493.556483989931,6.35660265198741,4.23577597520075,84.6232069981421,30.8770287136324,47.8437047049404,107,16.0485007043671,0.868939867245,0.882759789585377,29351.266831,1,173,89,0.514450867052023,0.595292578992337,712.899994,-39.6005635902596,39.6005635902596,112.151102252256,-0.35310008368164,0.35310008368164,563.066489071644,563.066489071644,316.194731459216,1.78075860553759,1.78075860553759,19.534733,40.2521953162393,0.881297936166381,83.97954217477,31.7701274765592,47.2485827335234,5.57971014492754,13,2.77846671522866,110.524653939388,0.0312084164591022,0.0184998344989523,0.101868101109987,36.0227861947424,0.578702389402155,181.092567922697,482.285889,111.316209273303,194,27,7.37037037037037,7,2.07731958762887,1.71225422756715,103,629.630005,0.999999999999992,0.860319984123323,45.0454480217391,28.0358675,47.5998322009118,115,2,0.575326261538462,213.756689387865,633.239807,131.736524721896,5.36706048273843,3.95339673201255,58.5805351177336,23.1455248299435,51.5972612179135,2.57797752808989,0.854360589222611,0.86602980194427,6216.271827,0.902013342799694,3108.1359135,31,19,0.436013382059837,407.336412887032,-14.990205191746,14.990205191746,75.8956255844535,-0.197510792964813,0.197510792964813,-109.503392078652,109.503392078652,159.26304585158,-0.687563090942641,0.687563090942641
"C210401C",8.58008658008658,17,3.4542150673636,465.348066618913,0.034951571776987,0.0104447775944165,0.0853444477794258,0.382689194439978,506.472653518706,1142.59729,283.977943445299,773,83,5.34939759036145,19,1.62095730918499,1.05787234628044,500,1194.640015,0.0861359706310393,16.7293270961928,17.9162809437605,28.1294231537548,-7.27248281873538,0.0861359706310393,14.2675616585095,95.7416269480519,61.052052,103.561495806477,231,96.593293,-97.318748,0.534949652173913,726.420281447019,1887.504761,367.782666011573,4.91468048214072,4.12203911037003,70.0578264951012,22.910988906387,44.9028804114114,17,4.21844074342264,0.840303485282026,0.851646573485176,22116.315825,1,48,34,0.708333333333333,0.273295736050421,942.839996,66.539269724113,66.539269724113,191.84156516912,0.346844906448999,0.346844906448999,-460.566334734251,460.566334734251,289.817729287086,-1.58915859242699,1.58915859242699,53.6329615,101.205141094828,0.83710304805153,64.2182996137811,22.615528764751,42.2677005088166,2.4,5,1.3553733939535,35.2299659722523,0.0326308160170527,0.00626684546022866,0.0969282500091836,43.5834733524539,0.375945099844589,130.933699712376,324.211578,75.2464709383193,151,19,4.47368421052632,7,1.6887417218543,1.41036841741712,103,591.529998,0.885515310240224,0.813687788346364,84.1368644909091,51.595753,77.9574604405089,29,5,0.42496968,179.596314956436,448.538147,101.098261240942,4.48445868417878,4.80151300543722,72.9671240280191,25.9824969690861,51.0447742611828,0.645544554455446,0.82051708193115,0.812352964113495,4627.527547,0.230873035235635,925.5055094,10,10,0.317919290932054,352.562667128775,-35.1208562794869,35.1208562794869,78.6187792012936,-0.446723500877117,0.446723500877117,-2.77055167821782,2.77055167821782,123.196583520685,-0.0224888677838428,0.0224888677838428
"C230300D1",8.42152466367713,15,3.20639611453543,96.2261091031685,0.0296240595356764,0.0164332469563578,0.0649950454279953,0.0875735335677102,195.615519045726,642.070068,112.035730442591,402,38,9,8,2.09452736318408,1.62616385346058,213,787.850006,13.1398521260947,836.996294670494,987.31617342835,1090.48045344755,36.3035186090427,0.410620378940459,273.419790082602,60.8522468295964,42.374886,57.4146646869452,223,34.369964,78.714378,0.56631218018018,356.161853050364,881.986084,155.075205061253,6.72538073101274,5.48061705433074,67.5327126868678,23.0457092290694,44.0793200153283,22,3.09244532803181,0.87821662299509,0.890801935534446,13570.051043,0.996780179657139,48,32,0.666666666666667,0.00517341532763269,959.439972,71.2741362239894,71.2741362239894,142.659577260175,0.499609893656166,0.499609893656166,64.6487554300862,64.6487554300862,143.752062621753,0.449724019614194,0.449724019614194,55.4704515,71.3982578571429,0.882233407947622,63.6306830777628,21.5361965125203,44.7289174660082,1.48148148148148,3,1.12216721537356,48.6286432462592,0.040146771038604,0.00441614481424644,0.143232867941766,6.98491148626858,0.160406480662532,110.833496783354,314.627258,64.3962577612256,100,16,2.5625,9,1.39,0.863338598322544,77,469.880005,0.654385806308117,0.409259705284862,92.2540868888889,61.309338,92.5817173621283,11,7,0.5,125.740662305998,356.773071,78.1074806473204,4.57447796377654,5.19273415921887,52.4997102382248,21.5516928722869,40.2043744972206,0.421052631578947,0.851115247698909,0.857042705580976,2490.860346,0.198800784941735,355.837192285714,5,4,0.0860597068744815,366.354847751292,-4.1558241844459,4.1558241844459,80.0867007453768,-0.0518915643392365,0.0518915643392365,48.4507385838433,48.4507385838433,90.4879761976267,0.535438415353952,0.535438415353952
"C230998C-I2_COR",9.59044368600683,23,4.25748866516112,173.038518352407,0.0268392131439569,0.0152400958356189,0.0520058327398277,0.559345430770855,254.575912649293,886.794983,177.0044106277,516,46,9.82608695652174,12,2.16666666666667,1.65679926930519,243,1226.850067,0,-0.000977322966951575,0.00350405994388929,0.0115133412584106,-5.47313394127158e-05,6.27293223037824e-05,0.00256500198900166,65.6163852764505,45.294621,65.4098297821085,293,88.734131,-3.415,0.636862109589041,362.25723687927,999.843384,186.993510326266,6.8018951488252,5.56296669247534,68.9890997346371,20.1112283131591,48.4795343686043,25,3.40017667844523,0.904988647591601,0.919661160042194,19225.600886,1,73,37,0.506849315068493,0.50179011933057,676.709991,33.0353336996466,33.0353336996466,99.4884478801293,0.332051955815513,0.332051955815513,-169.855808146054,169.855808146054,220.538812259919,-0.770185557841259,0.770185557841259,65.643089,82.9040125510204,0.903279626130862,67.3234644316633,19.3517490168516,49.0118737061307,2.30769230769231,6,1.67633414146648,19.2114689899533,0.0270813056487826,0.00689806841997292,0.106117189727467,6.85901907396477,0.334734236979066,114.196757558848,356.461182,79.8010445313619,106,14,4.92857142857143,1,1.79245283018868,1.23224132710683,62,514.129975,0.466394013092403,0.125144924061308,60.2175261384615,37.976112,62.5239095248926,27,9,0.443367357142857,132.130143423868,415.357452,92.0357118485298,4.90155807642178,4.53147140952784,62.7082989907879,25.9258020585979,52.3607563388555,1.22469135802469,0.80660521323108,0.810762384192728,3914.139199,0.998732364745707,434.904355444444,11,12,0.29758687543839,373.705521280004,-7.98081614960987,7.98081614960987,76.2421898207549,-0.104677163239576,0.104677163239576,-17.4753287333333,17.4753287333333,113.457623040276,-0.154025161686401,0.154025161686401
"C230998C-I4",9.48909657320872,17,3.66666224157195,136.386378278954,0.027607101920809,0.0227811817906933,0.0637063109833855,0.292749477157599,204.503468381599,597.701599,125.857373498873,389,41,10.6829268292683,10,2.3573264781491,1.82432844552672,182,922.429992,0.220264376085607,4.10883713794981,10.4130632084356,9.94532477679291,-0.15596447517896,0.00647836400251785,4.37127590986964,43.8958790280374,28.685118,47.5235655725385,321,5.42155399999999,71.45118,0.6426720125,372.057029356712,897.658691,175.697835758166,5.99172331478449,5.79370836805896,83.072067109588,26.972149708262,47.5962395683195,36,5.15422322775264,0.890323736458518,0.908000483056257,14090.577168,0.999999979951452,85,38,0.447058823529412,0.289442920855387,674.749969,1.2604747081448,1.2604747081448,112.613672820149,0.0111929100310746,0.0111929100310746,136.380553538839,136.380553538839,159.21236165172,0.856595255066775,0.856595255066775,22.898357,42.0278503354037,0.903295353281504,78.1542470224857,26.2392376056035,47.1694722817333,3.03896103896104,7,1.71250477096192,10.8882060913879,0.0269021506971454,0.00997234896532112,0.1019010413371,8.47577792093313,0.5542344728967,106.586320573814,329.286255,54.1411588449481,116,13,7.15384615384615,1,2.12931034482759,1.52959313950272,55,313.930008,0.660239608208302,0.514081713624005,55.9989988701299,32.634132,56.5014964175693,43,5,0.504938277777778,131.628230824983,439.389435,77.184627829129,5.21639805688655,4.8712711819652,62.0296618587156,23.9790285713586,54.6697281826174,1.06012024048096,0.81957644437479,0.819171228085122,4311.922913,0.229414525530569,862.3845826,15,13,-0.252873060096485,518.605018944341,0.887721743301597,0.887721743301597,99.4182217861407,0.00892916537182873,0.00892916537182873,10.8519575190381,10.8519575190381,64.4451922862057,0.168390490183407,0.168390490183407
"C231001B3",13.4874371859296,35,8.87958690485275,321.179336112055,0.0260157966361977,0.0286030029315101,0.195197342305787,0.895202904414268,337.714522556263,1141.320312,265.460814743193,181,21,11.952380952381,4,2.70165745856354,2.1575313861016,73,1238.960007,1.22383171458987,18.5601412717188,46.0650242685648,57.6038021436001,-1.44062347071181,0.048953268583595,10.2375967162143,34.9613641055276,19.735407,42.1772590995615,199,333.286774,-59.625381,0.676249242424242,471.077666299363,1358.048706,285.131638223851,7.46198228031214,4.28839540758509,90.0334883108871,29.5142083089767,43.1992708084459,18,8.59341825902336,0.850811913188658,0.869714203215681,6957.311457,1,54,23,0.425925925925926,0.856735727051643,243.489994,-41.5526173848195,41.5526173848195,32.6307387036324,-1.27341945158581,1.27341945158581,-318.480055786624,318.480055786624,288.909927663991,-1.10235068196418,1.10235068196418,17.1815355,32.08620255,0.848255977711506,85.5596074744359,28.3431104381791,41.818038863697,2.93617021276596,7,1.72455735113515,24.6448522978649,0.0340004750453645,0.014939602671448,0.113822657238518,16.8276358703588,0.443985159619766,79.2712112565982,181.38385,34.4246827662668,66,7,8.85714285714286,1,2.04545454545455,1.36361305341382,36,316.929993,0.689066466626402,0.620896808213434,41.3010499787234,33.071289,39.2324369483273,29,3,0.582565863636364,103.872011378299,220.946777,49.6091869204667,4.58028420747864,4.29087439096339,65.6297162873288,32.3077514296694,57.6989533178455,1.12463343108504,0.833000614925344,0.843911055150431,1941.149349,6.77866517868254e-05,647.049783,11,7,0.432910686933664,188.270314628171,0.953223022747196,0.953223022747196,41.1045048953,0.0231902324374229,0.0231902324374229,-24.6264108357771,24.6264108357771,73.8614007595881,-0.333413807246004,0.333413807246004
"C240298B-I2",8.40816326530612,16,3.08830665673312,110.46055711734,0.0194332894551281,0.0342529202626359,0.0860382673860051,0.320039809187147,139.770539640527,497.561707,77.7573363163802,139,14,21.9285714285714,2,3.84172661870504,3.88281048816961,40,548.439991,0.10395505529052,1.81520366863928,2.62070701812763,3.48932829816435,0.141240977753499,0.0148507221843601,1.83391577165096,29.1945910693878,20.048805,28.2420766486412,245,-67.172592,70.402855,0.570173204918033,329.594103921581,615.403748,124.919630661421,5.51319357883277,6.59430656015875,77.2141664895792,30.2194791746823,49.6246170517784,26,5.36072772898369,0.875540525573256,0.887824288919331,7152.674812,0.999999999105312,55,34,0.618181818181818,0.268964996006011,317.639999,-26.3159479265997,26.3159479265997,57.614519508174,-0.45675895852722,0.45675895852722,107.280033386449,107.280033386449,83.1687131917017,1.28990853975547,1.28990853975547,18.202564,33.0757370569106,0.884803570609116,75.0092030086485,30.0059008033314,48.62956800394,3.02941176470588,5,1.49597059029371,62.8177121326795,0.0207360321310694,0.0108061012514024,0.0657199172083952,4.69213559690133,0.57556808169701,96.9483658199811,168.86087,34.6865374998754,71,8,8.5,2,2.85915492957746,2.56512753594318,30,171.65,0.853590507446765,0.446970137212729,50.3528177647059,38.53632,40.2059731543064,37,4,0.426854375,123.875618255419,225.024445,49.2748992878906,3.9044926190502,5.35247679257601,63.494386086964,27.6635536359857,56.4070951303922,0.713477851083883,0.783830896924165,0.794103799501769,3423.991608,0.210080234735748,855.997902,12,12,-0.554802675355361,294.024383326813,-18.8809076860467,18.8809076860467,75.3041206666018,-0.25072874523878,0.25072874523878,59.9130727181904,59.9130727181904,32.0692656226145,1.86823962304709,1.86823962304709
"C240298B-I4",11.5772994129159,22,3.93194475486039,150.01482697667,0.0165711927924121,0.0283206672806776,0.0442817642319446,0.117671215756119,195.884857224464,478.208466,85.0577716217124,299,27,23.6296296296296,4,3.82943143812709,3.34398237615399,92,707.139984,0.00381057100495471,0.0967249953700187,0.148619531325018,0.146787720436108,0.000313223209975921,4.53639405351752e-05,0.0242973809158682,35.3099024853229,26.478035,33.8170476540613,511,12.981994,57.945385,0.579362019607843,342.443659207389,798.991821,126.646208201461,6.98066348157636,7.42748919606887,73.3155716140611,31.5635895149773,50.9504232934506,50,5.15057435579013,0.871620331499223,0.880802728374531,18043.36017,0.999457859032393,114,71,0.62280701754386,-0.114637729766443,753.110016,14.2205499804409,14.2205499804409,107.88516277681,0.1318119156928,0.1318119156928,149.339292455449,149.339292455449,95.205790992502,1.56859462957679,1.56859462957679,31.811616,40.9062365742188,0.873674295237737,70.8071785646102,31.1432457662232,51.9150732210523,2.43137254901961,5,1.51333937979271,20.6634335186959,0.0311362360371511,0.00921378413344268,0.0937094180664999,17.5402135651621,0.624081351298503,120.761627283976,248.931641,55.2797677642958,98,13,4.76923076923077,4,1.89795918367347,1.28824819852281,55,437.34999,0.687304474865494,0.651789514431602,61.7148657647059,44.954742,51.4932551928086,29,5,0.504347826086956,143.730533964503,294.946472,68.2699922521642,6.01948355522721,3.54414170403396,50.4233849258478,20.7766478805717,52.875598654514,0.938133874239351,0.795138530627886,0.803904402904024,3147.458154,0.734635010404533,629.4916308,10,9,0.583328775130613,283.101565428414,-14.8931955412841,14.8931955412841,47.0308728034607,-0.31666849142949,0.31666849142949,14.3237638681542,14.3237638681542,123.40081930195,0.116075111568792,0.116075111568792
"C240998A-I3",8.92230576441103,17,3.07060609746198,33.294486416996,0.0218106964943625,0.0268594688310205,0.0474067807309471,0.330969984104446,143.846703791883,427.698242,86.3529163588009,324,32,16.34375,8,3.04320987654321,2.93130591557349,138,622.949981,8.39673575612902,320.533381957394,447.815909080252,561.777656076762,20.5492536744176,0.599766839723501,254.684990220421,37.2308181629073,24.829376,41.0370382980038,399,40.845353,74.214211,0.576293859296482,340.710268022727,704.2323,136.5018352568,5.85534868613455,4.89197396018757,73.121599657109,28.587468621819,49.3302945608687,64,5.36201298701299,0.876909920720985,0.899025905431465,14855.096447,0.650060570771165,94,53,0.563829787234043,0.26097411962782,515.470001,23.681666763961,23.681666763961,88.0340400940821,0.269005792971133,0.269005792971133,23.4030229896104,23.4030229896104,127.341229955385,0.18378197695915,0.18378197695915,17.344866,29.966431135,0.883060621681926,70.9279433346233,27.6109546365855,51.2936017724716,1.25714285714286,3,0.852085922996072,7.16030936199038,0.0256907314923053,0.0053771298472267,0.104405317704676,2.70282982669054,0.481590474941092,61.036675461165,150.846466,32.5754118715588,43,6,4.33333333333333,2,1.86046511627907,1.30167283119394,26,199.669999,0.505844810104424,0.469956112149044,47.8215822285714,39.249798,33.2708927015727,9,7,0.357142857142857,67.0520323252427,174.748962,41.8125715511251,4.69240773825911,5.36624025660042,64.9886873856313,24.8462165645118,44.9580850610498,0.514563106796116,0.852840589001151,0.860654820613716,1673.755378,3.60010385518245e-07,239.107911142857,5,8,-0.260203708640138,268.937456637684,2.3526234212732,2.3526234212732,57.3133179465474,0.0410484596872816,0.0410484596872816,-6.76277999029126,6.76277999029126,37.2085462916812,-0.181753405179477,0.181753405179477
